age,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,admin,blue-collar,entrepreneur,housemaid,management,retired,self-employed,services,student,technician,unemployed,unknown
40,1,0,0,1,1,1,4,2,67,6,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0,0,0,0,0,0,0,0,0,0,0,1
28,2,0,0,0,0,0,3,4,643,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
30,2,4,0,1,1,1,4,1,52,6,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
27,2,0,0,1,0,0,3,2,174,8,999,0,0,1.4,94.465,-41.8,4.955,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
32,2,5,0,0,0,1,8,4,77,2,999,0,0,-0.1,93.2,-42,4.12,5195.8,0,1,0,0,0,0,0,0,0,0,0,0
28,2,5,0,1,0,1,4,3,158,5,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
29,1,6,0,0,0,0,3,0,39,4,999,0,0,1.4,94.465,-41.8,4.967,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
35,1,4,0,1,0,1,4,0,1373,4,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
42,1,6,0,1,0,0,2,3,254,2,999,0,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,0,0,0,0,0,0
56,1,6,0,0,0,1,5,1,250,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
38,1,6,0,0,0,0,2,4,165,1,999,0,0,-1.8,92.893,-46.2,1.27,5099.1,0,0,0,0,1,0,0,0,0,0,0,0
51,1,4,0,1,0,1,2,0,495,1,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
35,1,4,0,1,1,1,2,4,500,1,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
36,1,4,0,1,0,1,4,2,272,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
51,1,2,0,1,0,0,2,4,438,2,999,0,0,1.1,93.994,-36.4,4.859,5191,0,1,0,0,0,0,0,0,0,0,0,0
30,1,6,0,0,0,0,2,3,169,4,999,0,0,1.1,93.994,-36.4,4.856,5191,0,0,0,0,0,0,0,0,0,1,0,0
43,1,5,0,1,0,0,8,2,37,4,999,0,0,-0.1,93.2,-42,4.076,5195.8,0,0,0,0,0,0,0,0,0,1,0,0
33,2,2,0,0,0,1,2,3,225,1,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
39,2,7,0,1,0,1,5,2,142,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
37,0,5,0,0,0,0,4,3,125,3,999,0,0,1.4,93.918,-42.7,4.955,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
33,1,6,0,0,0,1,8,0,162,1,999,0,0,-0.1,93.2,-42,4.021,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
40,0,7,0,1,0,1,4,3,86,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
59,1,6,0,1,1,1,4,4,87,16,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0,0,0,0,0,1,0,0,0,0,0,0
27,2,6,0,0,0,1,4,2,312,1,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0,0,0,0,0,0,0,0,1,0,0,0
54,1,5,0,1,0,1,8,0,267,2,999,0,0,-0.1,93.2,-42,4.021,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
31,0,2,0,0,0,1,8,3,152,2,999,0,0,-0.1,93.2,-42,4.153,5195.8,0,0,1,0,0,0,0,0,0,0,0,0
36,2,5,0,1,0,0,1,0,777,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
22,2,2,0,0,0,0,2,4,91,1,999,0,0,1.1,93.994,-36.4,4.858,5191,0,0,0,0,0,0,0,1,0,0,0,0
36,1,5,0,1,0,0,2,0,31,3,999,0,0,1.1,93.994,-36.4,4.855,5191,1,0,0,0,0,0,0,0,0,0,0,0
42,1,4,0,1,0,0,2,4,117,6,999,0,0,1.1,93.994,-36.4,4.859,5191,1,0,0,0,0,0,0,0,0,0,0,0
35,1,6,0,0,0,1,5,3,186,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,0,0,1,0,0,0,0,0,0,0
21,2,2,0,0,0,0,3,0,153,1,999,0,0,-2.9,92.963,-40.8,1.268,5076.2,0,1,0,0,0,0,0,0,0,0,0,0
35,1,4,0,1,0,1,4,4,85,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
22,1,5,0,1,0,1,4,1,100,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
33,0,7,0,0,0,1,5,1,686,2,999,0,0,1.4,93.444,-36.1,4.97,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
31,2,6,0,0,0,1,5,3,279,4,6,2,1,-1.7,94.027,-38.3,0.899,4991.6,0,0,0,0,0,0,0,0,1,0,0,0
53,1,7,0,1,0,1,8,2,322,1,999,0,0,-0.1,93.2,-42,4.076,5195.8,0,0,0,0,0,0,0,0,0,1,0,0
51,1,2,0,1,1,1,5,0,129,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
47,1,7,0,0,0,0,2,4,301,3,999,0,0,1.1,93.994,-36.4,4.859,5191,0,0,0,0,0,0,0,0,0,1,0,0
30,1,4,0,0,0,0,2,3,227,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0,1,0,0,0,0,0,0,0,0,0,0
23,2,3,0,0,0,1,3,0,276,1,14,1,1,-1.7,94.055,-39.8,0.748,4991.6,0,0,0,0,0,0,0,0,1,0,0,0
39,1,6,0,1,0,0,5,4,306,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,1,0,0,0,0,0,0,0
49,1,7,0,0,0,0,3,1,147,1,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
43,1,7,0,0,0,0,5,3,18,12,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,0,0,0,0,1,0
57,2,6,0,1,0,1,1,1,720,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,0,0,0,0,0,0,0,0
42,1,0,0,1,0,0,3,3,60,3,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,0,0,0,0,0,1,0,0,0,0,0
32,2,6,0,1,0,1,5,3,114,2,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
46,1,5,0,0,0,0,2,3,60,3,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,0,0,0,1,0,0,0,0
58,1,2,0,0,0,1,4,3,533,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,0,0,1,0,0,0,0,0,0,0,0
39,2,5,0,1,0,1,5,1,124,6,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
35,1,5,0,0,0,0,2,0,184,2,999,0,0,1.1,93.994,-36.4,4.859,5191,0,0,0,0,0,0,0,1,0,0,0,0
34,1,7,0,0,0,0,3,4,1009,1,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
42,1,5,0,1,1,0,3,2,188,5,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,0,0,0,0,0,0,0,0,0,1,0
36,1,7,0,1,0,0,2,2,180,2,999,0,0,1.1,93.994,-36.4,4.86,5191,0,0,0,0,0,0,0,0,0,1,0,0
41,1,4,0,1,0,0,2,3,241,3,999,0,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,0,0,0,0,0,0
40,2,6,0,0,0,1,4,3,490,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
30,2,6,0,1,0,1,5,4,89,1,999,0,0,1.4,93.444,-36.1,4.967,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
42,1,5,0,1,0,1,2,3,111,1,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
58,1,4,0,1,0,1,5,4,127,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
37,1,5,0,1,0,0,4,2,29,14,999,0,0,1.4,93.918,-42.7,4.968,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
34,0,2,0,1,0,1,4,1,246,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
36,1,7,0,1,0,1,5,1,472,7,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
29,0,4,0,1,0,0,2,2,596,1,999,0,0,1.1,93.994,-36.4,4.86,5191,0,0,1,0,0,0,0,0,0,0,0,0
47,1,2,0,0,0,1,4,1,71,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,0,0,0,0
58,1,4,0,0,0,1,8,3,64,1,999,1,0,-0.1,93.2,-42,4.153,5195.8,0,1,0,0,0,0,0,0,0,0,0,0
40,0,7,0,0,0,1,4,3,122,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
40,1,6,0,0,0,1,5,1,162,1,999,1,0,-2.9,92.201,-31.4,0.884,5076.2,0,0,0,0,1,0,0,0,0,0,0,0
41,1,2,0,0,0,0,3,1,174,1,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0,0,0,0,0,0,1,0,0,0,0,0
26,2,6,0,1,0,0,2,3,139,4,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0,0,0,0,0,0,0,1,0,0,0,0
56,0,7,0,1,0,0,3,1,123,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
24,2,2,0,0,0,1,4,4,115,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
57,0,6,0,1,0,0,2,4,236,1,999,0,0,1.1,93.994,-36.4,4.856,5191,0,0,0,0,1,0,0,0,0,0,0,0
51,0,7,0,1,0,0,2,1,150,7,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,0,0,0,1,0,0,0,0
33,1,4,0,1,0,1,2,4,293,1,11,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
64,1,0,0,1,1,1,5,0,89,1,999,1,0,-2.9,92.201,-31.4,0.849,5076.2,0,0,0,0,0,1,0,0,0,0,0,0
32,2,6,0,0,0,1,1,4,59,3,999,0,0,-1.8,93.075,-47.1,1.445,5099.1,0,0,0,0,0,0,0,0,0,1,0,0
47,1,7,0,1,0,1,2,1,69,1,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0,0,1,0,0,0,0,0,0,0,0,0
27,2,4,0,1,1,1,4,3,88,6,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
37,2,7,0,0,0,1,7,4,727,3,999,0,0,-3.4,92.431,-26.9,0.742,5017.5,0,1,0,0,0,0,0,0,0,0,0,0
36,1,6,0,1,0,1,5,2,131,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
32,1,5,0,1,0,1,5,2,117,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
45,2,6,0,0,0,1,5,3,117,4,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
39,2,5,0,0,0,1,5,1,177,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
34,1,6,0,1,1,0,3,3,72,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
35,0,2,0,1,1,0,2,4,433,3,999,0,0,1.1,93.994,-36.4,4.857,5191,0,1,0,0,0,0,0,0,0,0,0,0
28,1,3,0,1,0,0,3,4,167,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
33,2,6,0,0,0,0,3,0,38,5,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,0,0,0,0,0,1,0,0,0,0,0
39,1,4,0,0,0,1,5,4,394,1,999,0,0,-2.9,92.201,-31.4,0.884,5076.2,0,1,0,0,0,0,0,0,0,0,0,0
40,1,5,0,1,0,1,2,0,94,7,999,0,0,-1.8,92.893,-46.2,1.259,5099.1,0,0,0,0,1,0,0,0,0,0,0,0
34,1,4,0,1,0,1,1,0,71,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,0,0,0,0,1,0
70,1,2,0,0,0,1,7,2,122,1,14,3,0,-1.1,94.601,-49.5,0.965,4963.6,0,0,0,0,0,1,0,0,0,0,0,0
48,1,2,0,1,0,1,5,2,137,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
43,1,6,0,1,0,1,4,3,347,4,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,0,0,0,1,0,0,0,0,0,0,0
27,2,6,0,1,0,1,9,3,109,1,999,1,0,-3,92.713,-33,0.707,5023.5,0,0,0,0,0,0,0,0,0,1,0,0
32,2,7,0,0,0,1,5,4,720,1,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
48,1,2,0,0,0,1,5,2,90,3,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
55,1,6,0,1,0,1,2,1,123,2,999,0,0,-1.8,92.893,-46.2,1.264,5099.1,0,0,0,0,0,0,1,0,0,0,0,0
39,1,3,0,1,0,0,2,0,308,1,999,0,0,1.1,93.994,-36.4,4.855,5191,0,1,0,0,0,0,0,0,0,0,0,0
30,1,6,0,0,0,0,2,0,282,2,999,0,0,1.1,93.994,-36.4,4.855,5191,0,0,0,0,0,0,0,0,0,1,0,0
35,1,7,0,0,0,1,1,4,225,2,999,0,0,-1.8,93.075,-47.1,1.415,5099.1,0,0,0,0,0,0,0,0,0,1,0,0
36,1,2,0,1,0,1,2,1,1027,2,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
47,2,6,0,0,0,1,5,1,549,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
32,2,6,0,1,0,1,8,0,718,1,999,0,0,-0.1,93.2,-42,4.021,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
35,2,4,0,0,0,0,8,4,433,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0,0,0,0,0,0,0,0,0,1,0,0
36,2,3,0,1,0,1,4,4,423,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
40,1,2,0,0,0,0,2,0,215,1,999,0,0,1.1,93.994,-36.4,4.859,5191,0,1,0,0,0,0,0,0,0,0,0,0
33,2,4,0,1,0,1,2,4,116,2,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
31,1,5,0,0,1,1,5,1,155,2,4,1,1,-2.9,92.201,-31.4,0.884,5076.2,1,0,0,0,0,0,0,0,0,0,0,0
43,1,3,0,1,1,0,3,3,193,3,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
36,2,4,0,0,0,1,8,3,94,1,999,0,0,-0.1,93.2,-42,4.153,5195.8,0,0,0,0,0,0,1,0,0,0,0,0
37,1,4,0,1,1,0,2,0,198,1,999,0,0,1.1,93.994,-36.4,4.855,5191,0,1,0,0,0,0,0,0,0,0,0,0
35,1,4,0,1,0,0,2,4,180,1,999,0,0,1.1,93.994,-36.4,4.858,5191,0,1,0,0,0,0,0,0,0,0,0,0
55,0,2,0,1,0,1,1,2,164,1,999,1,0,-1.8,93.075,-47.1,1.483,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
46,0,7,0,0,0,1,2,1,927,2,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,0,0,0,0,0,0,0,0,0,1,0,0
30,0,6,0,0,1,0,2,0,164,3,999,0,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,0,0,0,0,0,0
37,1,6,0,1,0,1,8,1,96,1,999,0,0,-0.1,93.2,-42,4.191,5195.8,0,0,1,0,0,0,0,0,0,0,0,0
39,2,6,0,0,0,1,2,2,412,2,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,0,0,1,0,0,0,0,0,0,0
26,1,5,0,0,0,1,4,2,269,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
58,1,6,0,1,0,1,4,1,71,6,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,0,0,0,0
56,1,2,0,1,0,1,4,3,61,2,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,0,0,0,1,0,0,0,0,0,0,0
34,1,5,0,0,0,1,8,3,201,3,999,1,0,-0.1,93.2,-42,4.153,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
36,2,4,0,0,0,0,2,0,86,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,0,0,0,1,0,0,0,0
43,0,5,0,1,0,0,2,0,88,6,999,0,0,1.1,93.994,-36.4,4.859,5191,1,0,0,0,0,0,0,0,0,0,0,0
38,2,6,0,1,1,1,1,2,555,2,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
27,2,5,0,1,0,0,3,4,179,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
29,2,7,0,1,1,1,0,2,467,2,13,1,1,-1.8,93.369,-34.8,0.643,5008.7,0,0,0,0,0,0,0,0,0,1,0,0
48,1,4,0,0,0,0,3,2,454,4,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
71,1,7,0,0,0,1,6,0,313,1,999,0,0,-3.4,92.379,-29.8,0.803,5017.5,0,0,0,0,0,1,0,0,0,0,0,0
35,1,6,0,1,0,1,5,4,252,5,999,0,0,1.4,93.444,-36.1,4.967,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
30,2,6,0,0,0,1,1,2,202,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,0,0,1,0,0,0,0,0,0,0,0,0
41,1,4,0,0,0,1,1,0,135,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,0,0,0,0,1,0
34,1,3,0,0,1,1,2,4,281,1,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
40,2,5,0,0,0,0,4,0,217,1,999,0,0,1.4,93.918,-42.7,4.959,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
29,1,6,0,0,0,1,2,4,142,3,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0,0,0,0,1,0,0,0,0,0,0,0
42,1,0,0,1,0,1,1,1,590,2,999,1,0,-1.8,93.075,-47.1,1.466,5099.1,0,0,0,0,1,0,0,0,0,0,0,0
42,1,6,0,1,0,0,4,2,1088,14,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0,0,0,0,0,0,1,0,0,0,0,0
19,2,5,0,1,0,1,9,2,110,2,999,3,0,-3,92.713,-33,0.712,5023.5,0,0,0,0,0,0,0,0,1,0,0,0
34,1,6,0,1,0,1,2,3,122,2,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
52,1,2,0,0,0,0,2,0,136,2,999,0,0,1.1,93.994,-36.4,4.859,5191,0,1,0,0,0,0,0,0,0,0,0,0
36,0,5,0,1,0,0,2,4,416,2,999,0,0,1.1,93.994,-36.4,4.859,5191,1,0,0,0,0,0,0,0,0,0,0,0
51,1,3,0,1,0,1,8,3,122,1,999,0,0,-0.1,93.2,-42,4.153,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
40,2,3,0,0,1,1,1,0,266,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
42,1,0,0,0,0,0,3,4,96,7,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
34,2,5,0,0,0,1,4,2,111,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
32,1,6,0,1,0,1,2,0,374,2,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
44,1,3,0,1,0,1,2,2,102,1,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
49,1,5,0,0,0,1,4,3,443,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
32,1,5,0,0,0,1,2,0,56,1,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,0,0,0,0,0,0,0,0,0,1,0,0
48,1,2,0,0,1,0,3,1,215,1,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,0,0,0,0,0,0,0,0
30,2,4,0,0,0,1,8,4,204,1,999,0,0,-0.1,93.2,-42,4.12,5195.8,0,1,0,0,0,0,0,0,0,0,0,0
39,2,7,0,0,0,0,2,0,1059,5,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,0,0,0,0,0,1,0,0
25,2,5,0,1,0,1,2,1,432,3,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0,0,0,0,0,0,0,0,1,0,0,0
33,1,6,0,1,0,1,5,0,156,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
48,1,7,0,0,0,0,2,0,120,2,999,0,0,1.1,93.994,-36.4,4.864,5191,0,1,0,0,0,0,0,0,0,0,0,0
51,1,5,0,0,0,0,3,0,133,5,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
35,2,6,0,0,1,1,2,0,174,2,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
64,1,5,0,0,0,1,8,1,146,1,3,1,1,-3.4,92.649,-30.1,0.714,5017.5,0,0,0,0,0,1,0,0,0,0,0,0
42,2,6,0,1,0,1,8,1,73,1,999,0,0,-0.1,93.2,-42,4.191,5195.8,0,0,0,0,0,0,1,0,0,0,0,0
27,2,7,0,0,0,1,4,1,553,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,0,0,0,0,0,1,0,0,0,0,0
36,1,6,0,1,0,1,5,0,100,1,999,0,0,-2.9,92.201,-31.4,0.881,5076.2,0,0,0,0,1,0,0,0,0,0,0,0
34,2,6,0,1,0,1,5,2,98,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
54,1,6,0,0,0,1,4,2,9,5,999,0,0,1.4,93.918,-42.7,4.968,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
56,1,0,0,0,0,1,5,0,83,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,0,1,0,0,0,0,0,0
20,2,5,0,1,0,0,1,2,80,1,999,0,0,-1.8,93.075,-47.1,1.41,5099.1,0,0,0,0,0,0,0,0,1,0,0,0
32,1,0,0,1,0,1,4,0,107,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
51,1,5,0,1,0,1,6,4,657,2,999,0,0,-3.4,92.379,-29.8,0.768,5017.5,0,0,0,0,0,0,0,0,0,0,1,0
23,2,4,0,1,0,1,4,2,523,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
45,1,0,0,0,1,0,2,2,62,6,999,0,0,1.1,93.994,-36.4,4.86,5191,0,0,0,0,0,0,0,0,0,0,0,1
46,1,7,0,1,0,0,2,4,51,2,999,0,0,1.1,93.994,-36.4,4.858,5191,0,0,1,0,0,0,0,0,0,0,0,0
53,0,7,0,0,0,1,5,1,82,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,1,0,0,0,0,0,0
26,2,4,0,1,0,1,4,3,36,2,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
41,0,4,0,1,0,0,3,1,312,1,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
39,1,6,0,0,1,1,1,0,72,2,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
52,0,6,0,0,0,1,8,1,578,1,999,0,0,-0.1,93.2,-42,4.191,5195.8,0,0,0,0,1,0,0,0,0,0,0,0
48,0,7,0,0,0,1,4,4,127,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
31,2,7,0,0,0,0,2,4,83,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,0,0,0,0,0,0,1,0
49,1,4,0,1,0,0,3,3,79,31,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
49,1,5,0,0,0,1,7,4,169,1,6,3,1,-1.1,94.601,-49.5,0.985,4963.6,1,0,0,0,0,0,0,0,0,0,0,0
49,1,4,0,0,0,0,2,3,199,4,999,0,0,1.1,93.994,-36.4,4.856,5191,0,1,0,0,0,0,0,0,0,0,0,0
28,2,6,0,0,0,1,4,4,96,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
58,0,6,0,1,1,0,2,4,363,6,999,0,0,1.1,93.994,-36.4,4.858,5191,1,0,0,0,0,0,0,0,0,0,0,0
48,2,5,0,0,0,1,4,0,52,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
25,2,6,0,0,1,1,1,1,120,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
59,1,2,0,0,0,1,5,4,130,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
81,0,5,0,0,0,1,3,3,279,1,999,4,0,-1.7,94.055,-39.8,0.761,4991.6,0,0,0,0,0,1,0,0,0,0,0,0
38,1,6,0,0,0,1,5,2,30,2,999,0,0,1.4,93.444,-36.1,4.968,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
38,1,4,0,0,0,1,8,2,89,1,999,0,0,-0.1,93.2,-42,4.076,5195.8,0,1,0,0,0,0,0,0,0,0,0,0
