age,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,admin,blue-collar,entrepreneur,housemaid,management,retired,self-employed,services,student,technician,unemployed,unknown
33,1,6,0,0,0,0,2,1,405,3,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,1,0,0,0,0,0,0,0
38,1,2,0,0,0,0,2,4,76,9,999,0,0,1.1,93.994,-36.4,4.859,5191,0,1,0,0,0,0,0,0,0,0,0,0
35,1,3,0,1,0,0,2,1,312,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0,1,0,0,0,0,0,0,0,0,0,0
27,2,4,0,1,0,1,2,0,47,2,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
57,0,3,0,1,0,0,4,2,51,1,999,0,0,1.4,93.918,-42.7,4.966,5228.1,0,0,0,1,0,0,0,0,0,0,0,0
33,1,4,0,0,0,0,2,4,68,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,0,0,0,0,0,1,0,0
46,2,5,0,0,0,0,3,0,310,2,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
58,1,2,0,1,0,0,4,2,48,6,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
32,1,2,0,1,0,1,3,3,183,2,999,1,0,-2.9,92.963,-40.8,1.286,5076.2,0,0,1,0,0,0,0,0,0,0,0,0
34,1,4,0,1,0,1,1,1,317,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
34,1,6,0,1,0,1,5,3,360,1,999,0,0,-2.9,92.201,-31.4,0.859,5076.2,1,0,0,0,0,0,0,0,0,0,0,0
48,1,7,0,0,1,0,7,3,200,2,999,0,0,-3.4,92.431,-26.9,0.742,5017.5,0,0,0,0,0,0,0,0,0,1,0,0
29,2,4,0,0,0,1,1,2,350,1,999,1,0,-1.8,93.075,-47.1,1.41,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
41,2,5,0,1,0,0,3,0,266,2,999,0,0,1.4,94.465,-41.8,4.967,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
32,2,0,0,0,0,1,4,3,981,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
52,1,5,0,1,0,1,2,2,198,1,999,1,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,0,0,0,0,0,0,0
38,1,2,0,1,1,1,2,2,365,1,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
25,1,7,0,0,0,1,3,4,595,3,999,1,0,-2.9,92.963,-40.8,1.26,5076.2,0,0,0,0,0,0,0,0,0,1,0,0
47,2,4,0,0,0,1,8,3,187,2,999,0,0,-0.1,93.2,-42,4.153,5195.8,0,0,0,0,0,0,0,1,0,0,0,0
33,2,5,0,0,0,1,3,3,53,1,999,1,0,-2.9,92.963,-40.8,1.262,5076.2,1,0,0,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,3,0,250,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
32,1,6,0,1,0,1,5,1,130,1,999,0,0,1.4,93.444,-36.1,4.97,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
31,1,5,0,0,0,0,2,1,220,3,999,0,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,0,0,0,0,0,0
34,0,5,0,1,1,1,5,0,63,2,999,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
43,1,4,0,0,0,1,4,1,458,6,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
40,1,5,0,0,0,1,2,0,132,5,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0,0,1,0,0,0,0,0,0,0,0,0
47,1,3,0,0,0,1,5,4,89,1,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
28,2,6,0,1,0,1,6,1,274,1,999,0,0,-3.4,92.379,-29.8,0.797,5017.5,0,0,0,0,0,0,0,1,0,0,0,0
40,0,0,0,1,0,0,2,4,110,2,999,0,0,1.1,93.994,-36.4,4.856,5191,0,1,0,0,0,0,0,0,0,0,0,0
47,1,6,0,1,0,1,5,1,39,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
23,2,5,0,0,0,1,2,2,184,1,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0,0,0,0,0,1,0,0,0
37,1,5,0,0,0,1,2,3,157,4,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,0,0,0,0,0,0,0,1,0,0,0,0
31,2,7,0,1,0,1,5,0,122,4,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
42,2,6,0,1,1,0,2,4,62,3,999,0,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,0,0,0,0,0,0
47,1,6,0,1,0,1,4,3,194,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
36,0,5,0,1,0,0,3,4,54,4,999,0,0,1.4,94.465,-41.8,4.962,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
50,0,7,0,0,0,0,3,1,408,2,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
39,2,7,0,0,0,1,2,3,251,1,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0,0,0,0,0,0,0,0,0,1,0,0
32,1,5,0,1,0,1,2,1,126,1,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0,0,0,0,0,0,0,1,0,0,0,0
40,1,6,0,0,0,1,1,2,187,10,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,0,0,0,0,0,0,1,0,0,0,0,0
47,1,4,0,1,0,1,3,3,181,3,999,1,0,-2.9,92.963,-40.8,1.262,5076.2,0,0,0,0,1,0,0,0,0,0,0,0
34,1,4,0,0,0,1,2,0,144,4,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
25,2,4,0,0,0,1,4,2,39,8,999,0,0,1.4,93.918,-42.7,4.968,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
32,1,2,0,0,0,0,6,4,606,3,3,4,1,-1.1,94.199,-37.5,0.88,4963.6,0,1,0,0,0,0,0,0,0,0,0,0
35,1,7,0,1,0,1,4,4,218,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
39,1,4,0,0,1,1,8,3,530,1,999,1,0,-0.1,93.2,-42,4.153,5195.8,0,0,0,0,0,0,0,0,0,0,1,0
30,1,3,0,0,0,1,4,1,173,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
37,2,6,0,1,0,1,2,3,322,1,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0,0,0,0,0,0,0,0,0,1,0,0
35,1,3,0,1,0,0,3,0,44,2,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
28,2,4,0,1,0,0,2,0,252,5,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,0,0,0,0,0,0,0,1
36,2,6,0,0,0,0,3,0,35,7,999,0,0,1.4,94.465,-41.8,4.959,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
43,1,6,0,1,0,1,5,4,118,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,1,0,0,0,0,0,0,0
34,2,6,0,0,1,1,0,3,288,2,3,1,1,-1.8,93.369,-34.8,0.652,5008.7,1,0,0,0,0,0,0,0,0,0,0,0
34,1,5,0,0,0,1,2,3,542,4,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0,0,0,0,0,0,0,1,0,0,0,0
51,0,5,0,1,1,1,8,3,334,2,6,4,0,-1.1,94.767,-50.8,1.049,4963.6,1,0,0,0,0,0,0,0,0,0,0,0
49,0,5,0,0,0,1,1,0,88,3,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
50,1,6,0,0,0,1,4,2,717,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,0,0,0,0
58,0,6,0,0,0,0,8,4,139,1,999,0,0,-0.1,93.2,-42,4.286,5195.8,0,0,0,0,1,0,0,0,0,0,0,0
37,1,6,0,0,0,1,2,4,232,2,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,1,2,3,244,3,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0,0,0,0,0,0,0,0,1,0,0,0
33,1,5,0,1,0,0,3,2,124,2,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
40,1,2,0,1,1,1,8,4,322,3,999,0,0,-0.1,93.2,-42,4.12,5195.8,0,0,1,0,0,0,0,0,0,0,0,0
35,1,0,0,1,0,1,4,3,527,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
39,2,6,0,0,0,1,1,0,278,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,0,0,0,0
24,2,7,0,0,0,1,8,1,180,2,999,1,0,-3.4,92.649,-30.1,0.722,5017.5,0,0,0,0,0,0,0,0,1,0,0,0
49,0,6,0,0,0,1,5,4,128,1,999,0,0,1.4,93.444,-36.1,4.967,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
33,1,6,0,0,0,1,3,3,224,1,999,0,0,-2.9,92.963,-40.8,1.099,5076.2,0,0,0,1,0,0,0,0,0,0,0,0
60,1,6,0,0,0,0,2,3,266,2,999,0,0,1.1,93.994,-36.4,4.856,5191,1,0,0,0,0,0,0,0,0,0,0,0
33,1,7,0,1,0,1,2,1,241,3,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0,0,0,0,0,0,0,0,0,1,0,0
30,2,7,0,0,0,0,3,3,8,1,999,0,0,-1.7,94.055,-39.8,0.702,4991.6,0,0,0,0,0,0,0,0,0,1,0,0
37,1,5,0,1,0,0,2,0,584,1,999,0,0,1.1,93.994,-36.4,4.855,5191,1,0,0,0,0,0,0,0,0,0,0,0
31,2,6,0,1,0,1,2,2,163,1,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0,0,0,0,1,0,0,0,0
57,1,6,0,0,0,1,4,2,38,15,999,0,0,1.4,93.918,-42.7,4.968,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
56,0,7,0,1,0,0,4,0,159,4,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
46,1,5,0,0,0,1,1,1,91,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,0,1,0,0,0,0
40,0,7,0,0,0,1,5,3,69,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
47,1,3,0,1,0,1,4,1,207,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
29,2,4,0,1,0,1,8,4,648,1,999,0,0,-0.1,93.2,-42,4.12,5195.8,0,0,0,0,0,0,0,0,0,1,0,0
28,1,5,0,1,0,1,4,3,59,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
34,1,7,0,1,0,1,5,0,80,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
57,0,6,0,0,0,0,8,0,162,1,999,0,0,-0.1,93.2,-42,4.021,5195.8,0,0,0,0,1,0,0,0,0,0,0,0
48,0,6,0,1,0,1,2,2,590,1,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
26,2,0,0,1,0,1,2,3,189,2,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0,0,0,0,0,1,0,0,0
32,2,5,0,1,0,1,5,1,606,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
35,1,6,0,1,0,0,2,0,150,1,999,0,0,1.1,93.994,-36.4,4.859,5191,1,0,0,0,0,0,0,0,0,0,0,0
57,1,0,0,1,0,0,3,3,279,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,0,0,0,0,0,1,0,0,0,0,0
47,1,4,0,1,1,1,8,3,196,3,999,0,0,-0.1,93.2,-42,4.153,5195.8,0,1,0,0,0,0,0,0,0,0,0,0
53,1,5,0,1,0,1,8,0,50,2,999,0,0,-0.1,93.2,-42,4.021,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
30,2,7,0,1,0,1,4,1,136,5,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
44,1,2,0,0,0,0,2,4,141,2,999,0,0,1.1,93.994,-36.4,4.859,5191,0,1,0,0,0,0,0,0,0,0,0,0
19,2,0,0,1,0,1,1,1,159,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,0,0,1,0,0,0
35,1,3,0,1,0,0,2,0,115,6,999,0,0,1.1,93.994,-36.4,4.864,5191,0,1,0,0,0,0,0,0,0,0,0,0
36,1,4,0,1,0,1,4,2,68,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
75,1,4,0,0,0,1,0,1,293,2,999,1,0,-1.8,93.369,-34.8,0.639,5008.7,0,0,0,0,0,1,0,0,0,0,0,0
46,0,6,0,0,0,0,8,1,77,2,999,0,0,-0.1,93.2,-42,4.191,5195.8,0,0,0,0,1,0,0,0,0,0,0,0
60,1,6,0,0,0,0,2,3,451,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,1,0,0,0,0,0,0,0
58,0,7,0,1,0,0,2,2,346,5,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,1,0,0,0,0,0,0,0,0,0
47,1,2,0,0,0,0,2,1,882,1,999,0,0,1.1,93.994,-36.4,4.858,5191,0,0,0,0,1,0,0,0,0,0,0,0
50,1,2,0,1,0,1,5,3,105,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
42,2,0,0,1,0,0,2,3,339,3,999,0,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,0,0,0,0,0,0
53,1,2,0,0,0,1,5,0,523,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
51,1,2,0,1,0,1,2,1,77,2,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
31,1,6,0,0,0,0,3,2,983,2,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
41,1,4,0,1,0,0,2,2,483,2,999,0,0,1.1,93.994,-36.4,4.86,5191,0,0,1,0,0,0,0,0,0,0,0,0
31,1,4,0,1,0,1,2,3,17,7,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
59,1,3,0,1,0,1,4,3,89,2,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,0,0,0,0,1,0,0,0,0,0,0
27,1,5,0,1,0,1,2,0,137,2,999,0,0,-1.8,92.893,-46.2,1.259,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
36,1,6,0,1,0,1,2,4,241,2,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
34,2,5,0,1,0,0,3,1,220,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,0,0,0,1,0,0,0,0,0,0,0
28,1,4,0,0,1,0,3,0,17,5,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
51,1,4,0,1,0,1,2,4,451,1,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
31,2,5,0,0,0,1,2,3,206,1,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,0,0,0,0,0,0,0,1,0,0,0,0
46,1,0,0,1,0,1,5,1,111,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
36,1,4,0,1,0,1,5,0,215,1,999,1,0,-2.9,92.201,-31.4,0.881,5076.2,0,0,0,0,0,0,0,1,0,0,0,0
29,2,6,0,0,0,0,3,3,71,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
42,1,6,0,1,0,1,5,3,84,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
36,1,6,0,1,0,1,8,0,189,1,999,0,0,-0.1,93.2,-42,4.021,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
36,1,4,0,1,0,0,2,1,65,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
28,1,5,0,1,1,1,2,2,189,1,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0,0,0,0,1,0,0,0,0
50,2,5,0,1,0,1,8,0,1195,2,999,0,0,-0.1,93.2,-42,4.021,5195.8,0,0,0,0,0,0,0,1,0,0,0,0
31,1,5,0,1,0,0,2,4,119,5,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,0,0,0,1,0,0,0,0
34,1,6,0,0,0,0,2,1,388,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,1,0,0,0,0,0,0,0,0
28,2,5,0,1,0,1,2,3,59,3,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
44,1,4,0,0,0,1,5,1,136,10,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,1,0,0,0,0,0
39,1,7,0,1,1,1,8,1,148,2,999,1,0,-0.1,93.2,-42,4.191,5195.8,0,0,0,0,0,0,0,1,0,0,0,0
32,1,4,0,0,0,1,2,0,122,8,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
24,2,5,0,1,1,1,2,0,69,2,999,2,0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,0,0,0,1,0,0,0,0
28,2,6,0,1,0,1,0,0,186,2,999,0,0,-1.8,92.843,-50,1.64,5099.1,0,0,0,0,0,0,1,0,0,0,0,0
60,0,7,0,1,0,1,6,2,63,1,999,2,0,-3.4,92.379,-29.8,0.743,5017.5,0,0,0,0,0,1,0,0,0,0,0,0
28,2,6,0,1,0,1,5,0,119,1,999,1,0,-2.9,92.201,-31.4,0.881,5076.2,1,0,0,0,0,0,0,0,0,0,0,0
32,1,3,0,1,0,0,2,2,490,3,999,0,0,1.1,93.994,-36.4,4.86,5191,0,0,0,0,1,0,0,0,0,0,0,0
32,1,7,0,0,0,1,7,4,691,2,14,4,0,-1.1,94.601,-49.5,0.959,4963.6,0,0,0,0,0,0,0,0,0,1,0,0
34,1,6,0,0,0,0,3,0,64,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
39,2,5,0,1,0,1,5,2,73,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
39,0,5,0,1,0,1,5,0,255,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
40,1,4,0,0,0,1,4,1,141,3,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
32,2,6,0,1,1,1,5,2,195,3,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
37,1,4,0,1,0,1,2,4,345,1,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
39,1,2,0,0,0,1,4,4,94,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,0,0,0,0
41,1,7,0,1,0,0,3,4,649,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
29,2,4,0,0,0,1,4,2,504,1,999,0,0,1.4,93.918,-42.7,4.958,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
34,1,5,0,0,0,0,2,4,56,2,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
37,1,2,0,1,0,1,2,2,125,1,999,1,0,-1.8,92.893,-46.2,1.327,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
31,1,7,0,0,0,1,4,2,3643,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
51,1,2,0,0,0,1,8,1,189,1,999,0,0,-0.1,93.2,-42,4.191,5195.8,0,0,0,0,0,0,1,0,0,0,0,0
37,1,6,0,1,0,1,5,1,86,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
38,2,6,0,1,0,0,3,3,284,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
35,1,4,0,0,0,1,2,0,318,2,11,1,1,-1.8,92.893,-46.2,1.313,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
36,1,6,0,1,1,1,2,1,77,1,999,0,0,-1.8,92.893,-46.2,1.264,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
28,2,4,0,0,0,0,2,3,125,3,999,0,0,1.1,93.994,-36.4,4.856,5191,0,0,0,0,0,0,1,0,0,0,0,0
28,2,6,0,0,0,1,5,1,148,1,999,2,0,-2.9,92.201,-31.4,0.861,5076.2,1,0,0,0,0,0,0,0,0,0,0,0
25,0,6,0,0,0,1,3,1,143,2,999,0,0,-2.9,92.963,-40.8,1.281,5076.2,1,0,0,0,0,0,0,0,0,0,0,0
46,1,2,0,1,0,1,4,1,397,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
30,2,6,0,1,0,0,3,1,405,3,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
52,1,4,0,1,0,1,5,2,82,6,999,0,0,1.4,93.444,-36.1,4.962,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
34,1,6,0,1,0,1,5,2,294,6,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,1,0,0,0,0,0,0,0
34,1,4,0,1,1,0,2,1,437,2,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0,0,0,0,0,0,0,1,0,0,0,0
43,2,7,0,1,1,0,2,3,94,1,999,0,0,1.1,93.994,-36.4,4.856,5191,0,0,0,0,0,0,1,0,0,0,0,0
34,2,6,0,1,0,1,0,3,568,1,6,3,1,-1.8,93.369,-34.8,0.652,5008.7,1,0,0,0,0,0,0,0,0,0,0,0
43,1,5,0,1,0,0,3,0,11,15,999,0,0,1.4,94.465,-41.8,4.959,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
30,1,3,0,0,0,0,2,2,126,3,999,0,0,1.1,93.994,-36.4,4.855,5191,0,1,0,0,0,0,0,0,0,0,0,0
59,0,6,0,0,0,0,4,0,87,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,0,0,0,0
30,1,5,0,0,0,0,3,1,151,3,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
28,2,6,0,1,1,1,3,1,187,2,999,0,0,-2.9,92.963,-40.8,1.266,5076.2,0,0,0,0,0,0,1,0,0,0,0,0
31,1,6,0,0,1,1,4,1,15,11,999,0,0,1.4,93.918,-42.7,4.96,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
37,1,5,0,1,0,0,3,2,581,1,999,0,0,1.4,94.465,-41.8,4.866,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
50,1,7,0,1,0,1,2,2,247,1,999,1,0,-1.8,92.893,-46.2,1.327,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
43,1,4,0,0,0,0,2,2,323,1,999,0,0,1.1,93.994,-36.4,4.855,5191,0,1,0,0,0,0,0,0,0,0,0,0
38,1,6,0,0,0,0,2,3,477,11,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,1,0,0,0,0,0,0,0,0,0
33,2,6,0,0,0,1,3,3,73,1,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,0,0,0,0,1,0,0,0,0,0,0,0
37,0,5,0,0,0,1,2,0,11,8,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
32,0,6,0,1,0,0,2,2,147,4,999,0,0,1.1,93.994,-36.4,4.86,5191,1,0,0,0,0,0,0,0,0,0,0,0
36,1,6,0,0,0,0,2,3,54,3,999,0,0,1.1,93.994,-36.4,4.856,5191,1,0,0,0,0,0,0,0,0,0,0,0
39,1,5,0,0,0,0,3,1,232,3,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,0,0,0,0,0,0,0,0
28,1,5,0,0,0,1,4,2,15,14,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
38,1,6,0,1,0,1,2,0,1276,1,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,0,0,0,0,1,0,0,0,0,0,0,0
54,0,4,0,0,0,0,2,0,287,4,999,0,0,1.1,93.994,-36.4,4.859,5191,0,0,0,0,0,0,0,0,0,1,0,0
45,1,6,0,1,0,0,2,3,140,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,1,0,0,0,0,0,0,0
31,1,6,0,0,0,1,5,3,135,5,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,1,0,0,0,0,0
29,2,4,0,1,0,1,4,4,603,1,999,0,0,-1.7,94.215,-40.3,0.84,4991.6,0,0,0,0,0,0,0,0,0,1,0,0
31,1,3,0,0,0,0,3,1,92,5,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
27,2,5,0,0,0,1,4,1,68,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
46,1,4,0,0,0,0,2,1,171,6,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,0,0,0,0,0,1,0,0
27,2,5,0,0,0,1,4,2,377,3,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
48,1,6,0,0,0,1,7,4,81,1,6,1,1,-3.4,92.431,-26.9,0.74,5017.5,0,0,0,0,1,0,0,0,0,0,0,0
27,2,5,0,1,0,1,4,1,156,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
26,2,6,0,1,0,1,8,1,112,5,999,0,0,-1.1,94.767,-50.8,1.039,4963.6,0,0,0,0,1,0,0,0,0,0,0,0
